age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
39,2,216256,0,13,2,3,0,4,1,0,0,60,20,>50K
40,1,153031,2,14,2,9,0,4,1,7298,0,35,37,>50K
32,3,275094,0,13,2,11,0,4,1,7688,0,55,24,>50K
43,4,260696,2,14,0,9,1,4,0,0,0,20,37,<=50K
31,2,167725,0,13,2,9,0,1,1,15024,0,48,28,>50K
22,2,194723,0,13,4,0,3,4,0,0,0,10,37,<=50K
36,0,54159,0,13,2,3,0,4,1,0,0,45,37,<=50K
24,2,448026,0,13,4,11,3,4,1,0,0,40,37,<=50K
29,2,90934,0,13,4,9,3,1,1,0,0,64,28,>50K
34,5,253121,0,13,2,9,0,4,1,0,0,40,37,<=50K
40,2,224658,0,13,2,11,0,4,1,0,0,45,37,>50K
26,2,36201,0,13,4,11,1,4,1,0,0,50,37,<=50K
39,2,237713,3,15,2,11,0,4,1,0,2415,99,37,>50K
46,2,375606,1,16,4,9,1,4,1,0,0,40,37,>50K
34,2,203488,0,13,2,11,0,4,1,15024,0,40,37,>50K
45,4,107231,0,13,0,9,1,4,1,0,0,45,9,<=50K
26,2,105516,0,13,4,11,1,4,0,0,0,40,37,<=50K
28,4,282972,0,13,4,9,1,4,0,0,0,4,37,<=50K
28,2,192384,0,13,2,11,0,4,1,0,0,40,37,>50K
49,2,43348,2,14,4,9,1,4,1,0,0,40,37,>50K
29,2,181822,0,13,4,11,1,4,1,0,0,40,37,<=50K
43,1,216070,2,14,2,3,5,0,0,0,0,50,37,>50K
34,5,112062,2,14,4,9,4,4,0,0,0,40,37,<=50K
25,2,404616,0,13,2,3,0,4,1,0,0,40,37,>50K
27,2,169460,0,13,2,3,0,4,1,0,0,40,37,<=50K
39,2,491000,0,13,4,3,2,2,1,0,0,45,37,<=50K
41,4,186909,2,14,2,11,5,4,0,0,1902,35,37,>50K
40,2,34987,0,13,4,11,1,4,1,0,0,53,37,<=50K
25,1,31873,0,13,4,0,1,4,0,0,0,40,37,<=50K
36,4,175769,3,15,2,2,0,4,1,0,0,60,37,<=50K
39,2,138192,0,13,2,2,0,4,1,0,0,40,37,>50K
31,2,196791,3,15,0,9,1,4,0,0,0,45,37,>50K
41,2,170230,0,13,0,3,4,4,0,0,0,45,37,<=50K
50,3,194514,2,14,4,9,1,2,1,0,0,50,36,<=50K
39,3,372525,2,14,2,3,0,4,1,0,0,60,37,>50K
30,2,75167,0,13,2,3,0,4,1,0,0,55,37,<=50K
48,2,199735,0,13,0,8,1,4,0,0,0,44,10,<=50K
45,2,144579,0,13,2,9,0,4,1,0,0,40,37,>50K
29,2,133937,0,13,2,9,0,4,1,0,0,40,37,>50K
43,0,197069,0,13,2,9,0,4,1,0,0,40,28,>50K
42,2,174112,2,14,4,9,1,4,0,0,0,40,37,<=50K
28,2,410450,0,13,0,7,4,4,0,0,0,48,8,>50K
37,1,48976,0,13,4,9,1,4,0,4865,0,45,37,<=50K
47,5,167281,0,13,2,7,0,4,1,0,0,40,37,<=50K
33,0,331615,1,16,2,9,0,4,1,0,1848,40,37,>50K
40,2,180032,2,14,4,9,1,4,0,0,1669,40,37,<=50K
26,3,109240,0,13,4,3,1,4,1,0,0,50,37,<=50K
45,2,155659,0,13,2,9,0,4,1,0,0,60,37,>50K
50,4,240612,0,13,0,9,1,4,0,0,0,60,37,<=50K
38,2,455379,0,13,2,3,0,4,1,0,0,63,37,>50K
24,3,234663,0,13,4,3,3,4,1,0,0,40,37,<=50K
36,2,185099,3,15,2,9,0,4,1,0,0,55,37,>50K
47,1,126754,2,14,2,9,0,4,1,0,0,40,37,>50K
30,1,200892,2,14,2,9,0,4,1,0,0,40,37,<=50K
30,3,84119,0,13,4,3,3,4,1,0,0,43,37,<=50K
41,4,150533,3,15,2,9,0,4,1,0,0,50,37,>50K
26,5,141838,0,13,2,3,0,2,1,0,0,40,37,>50K
46,2,123598,0,13,2,11,0,4,1,0,0,40,37,<=50K
46,0,20956,0,13,2,3,0,4,1,15024,0,40,37,>50K
34,2,351810,0,13,4,9,1,4,0,0,0,45,4,<=50K
30,5,137613,2,14,2,9,0,1,1,0,0,20,34,<=50K
25,2,256620,0,13,5,3,1,4,1,0,0,40,37,<=50K
47,0,96854,0,13,2,9,0,4,1,0,0,40,37,>50K
44,5,141858,3,15,2,9,0,4,1,15024,0,75,37,>50K
35,2,186934,2,14,5,9,1,4,1,0,0,40,37,>50K
45,2,148995,0,13,2,2,0,4,1,15024,0,40,37,>50K
24,2,196280,0,13,4,11,1,4,0,0,0,30,37,<=50K
36,2,198841,2,14,2,3,0,4,1,0,0,40,37,>50K
27,2,329426,2,14,4,3,1,4,1,0,0,37,37,<=50K
27,2,206903,0,13,4,5,4,4,1,0,0,35,37,<=50K
38,2,204501,0,13,2,3,0,4,1,0,0,55,37,>50K
48,2,109421,0,13,2,9,0,4,1,0,0,55,37,<=50K
47,3,186410,3,15,4,7,1,4,1,0,0,60,37,>50K
42,2,212894,0,13,2,11,0,4,1,0,1887,40,37,>50K
49,2,124356,0,13,2,11,0,4,1,0,0,60,37,>50K
36,2,152744,0,13,0,11,2,1,0,0,0,40,33,<=50K
34,4,100079,0,13,2,11,0,1,1,0,0,55,17,<=50K
24,2,117779,0,13,4,9,1,4,1,0,0,10,16,<=50K
32,2,32406,0,13,4,9,1,4,0,0,0,50,37,<=50K
40,2,51290,2,14,2,9,0,4,1,0,0,50,37,>50K
26,2,226288,0,13,4,0,1,4,1,0,0,40,37,<=50K
49,4,232664,0,13,4,3,3,4,0,0,0,40,37,<=50K
35,2,105813,0,13,2,9,0,4,1,0,0,48,37,>50K
43,2,320277,0,13,2,3,0,4,1,0,0,40,37,<=50K
45,2,275995,0,13,2,12,0,4,1,0,0,50,37,>50K
36,2,408229,0,13,4,9,1,4,0,0,0,32,37,<=50K
47,2,149337,0,13,4,0,1,4,1,0,0,60,37,<=50K
32,2,165949,0,13,0,6,1,4,0,0,1590,42,37,<=50K
50,2,43764,1,16,2,9,0,4,1,15024,0,50,37,>50K
39,2,185099,0,13,2,9,0,4,1,0,0,48,37,>50K
40,2,89226,0,13,2,11,0,4,1,0,0,40,37,>50K
48,1,144122,2,14,0,9,1,4,0,0,0,40,37,>50K
27,2,98769,0,13,4,11,1,4,1,0,0,45,37,<=50K
38,1,177305,0,13,2,9,0,4,1,0,0,38,37,<=50K
44,1,277144,0,13,4,9,3,4,1,0,0,60,37,<=50K
43,4,73883,0,13,0,11,4,4,1,0,0,45,37,<=50K
27,2,106316,3,15,0,9,1,4,0,0,0,12,37,<=50K
48,2,233802,2,14,2,3,0,2,1,0,0,45,37,<=50K
37,4,204501,0,13,2,11,0,4,1,0,0,20,1,>50K
44,4,83812,0,13,0,3,1,4,1,0,0,60,37,<=50K
41,2,196456,2,14,4,9,1,4,0,0,0,40,37,<=50K
50,1,339547,3,15,2,0,0,1,1,0,0,40,23,>50K
26,2,67257,0,13,6,3,1,4,0,0,0,55,37,<=50K
30,2,159888,0,13,4,11,1,4,1,0,0,60,37,>50K
37,5,160910,1,16,2,9,0,4,1,0,0,45,37,<=50K
49,4,181307,3,15,2,9,0,4,1,15024,0,65,37,>50K
24,2,132320,0,13,4,3,3,4,1,0,0,45,37,<=50K
39,2,301867,0,13,0,0,1,1,0,0,0,24,28,<=50K
42,2,126701,0,13,0,0,4,4,1,9562,0,45,37,>50K
50,4,95949,0,13,2,2,0,4,1,0,0,50,37,<=50K
36,2,182863,0,13,2,3,0,4,1,0,0,50,37,>50K
41,4,174395,1,16,2,9,0,4,1,15024,0,55,37,>50K
37,2,178948,0,13,2,3,5,4,0,7688,0,45,37,>50K
35,2,297485,0,13,0,3,4,4,0,0,0,40,37,<=50K
44,2,130126,3,15,0,9,1,4,1,0,0,45,37,>50K
50,2,194231,2,14,0,11,1,4,0,0,0,40,37,>50K
49,3,197038,0,13,2,3,0,4,1,0,0,50,37,>50K
45,2,90758,0,13,2,3,0,4,1,0,0,55,37,>50K
45,2,168038,0,13,0,11,1,4,1,0,0,60,37,>50K
32,5,77723,0,13,0,3,1,1,0,0,0,40,37,<=50K
39,2,284166,0,13,2,9,0,4,1,0,1902,50,37,>50K
44,3,357679,0,13,2,4,0,4,1,15024,0,65,37,>50K
26,2,55929,2,14,4,3,1,4,0,0,0,48,37,<=50K
33,2,246038,0,13,2,9,0,4,1,0,0,40,37,>50K
35,1,223242,0,13,0,9,1,4,1,0,0,40,37,<=50K
39,2,103925,0,13,2,9,5,4,0,7688,0,32,37,>50K
29,5,204516,2,14,2,9,0,4,1,0,0,15,37,<=50K
30,2,289458,0,13,4,3,1,4,0,0,0,40,37,<=50K
37,2,192939,0,13,2,2,0,4,1,0,0,40,37,>50K
24,2,424494,0,13,2,9,0,4,1,0,0,30,37,<=50K
24,2,215243,0,13,4,0,1,4,0,0,0,42,37,<=50K
28,2,249870,3,15,4,9,1,2,1,0,0,50,37,<=50K
38,2,329980,0,13,4,3,1,4,1,0,0,55,37,<=50K
39,2,375452,3,15,2,3,5,4,0,15024,0,48,37,>50K
30,2,165503,0,13,4,11,3,4,0,0,0,65,37,<=50K
45,2,260490,2,14,2,3,0,4,1,0,0,50,37,>50K
39,2,186130,3,15,2,3,0,4,1,0,0,55,37,>50K
31,5,207505,1,16,2,9,0,4,1,0,1977,70,37,>50K
40,2,346189,1,16,2,9,0,4,1,0,0,40,37,>50K
29,0,119848,0,13,4,9,1,4,0,0,0,40,37,<=50K
45,5,199326,2,14,2,9,0,4,1,0,0,45,37,>50K
45,2,175958,3,15,2,3,0,4,1,0,0,40,37,>50K
24,2,438839,0,13,4,11,1,4,1,0,0,40,37,<=50K
23,2,162551,0,13,4,0,1,1,0,0,0,20,37,<=50K
28,1,407672,0,13,4,9,1,4,0,0,0,40,37,<=50K
28,2,96020,0,13,4,3,1,4,0,0,0,40,37,<=50K
42,4,269733,2,14,2,11,0,4,1,99999,0,80,37,>50K
32,2,340917,0,13,4,9,1,4,1,0,0,50,37,>50K
47,2,125120,0,13,0,2,1,4,0,0,0,50,37,<=50K
37,2,61778,0,13,4,4,1,4,1,0,0,30,37,<=50K
31,1,153005,0,13,2,9,0,4,1,0,0,40,37,>50K
42,2,98211,0,13,2,3,0,4,1,15024,0,45,37,>50K
24,2,219510,0,13,4,7,1,1,1,0,0,32,37,<=50K
47,3,215620,2,14,2,3,0,4,1,15024,0,55,37,>50K
31,2,1033222,0,13,4,0,1,4,1,8614,0,40,37,>50K
25,2,248851,0,13,4,7,3,4,1,0,0,40,37,<=50K
24,2,116968,0,13,4,3,1,4,1,0,0,45,37,<=50K
32,2,212064,0,13,2,3,5,4,0,0,0,40,37,>50K
37,2,135436,0,13,2,3,0,4,1,0,1977,60,37,>50K
31,2,34374,3,15,4,9,1,4,1,0,0,50,37,<=50K
49,2,155489,2,14,2,9,0,4,1,0,0,50,37,>50K
48,3,51579,0,13,2,3,0,4,1,0,0,60,37,>50K
29,2,244721,0,13,2,12,0,4,1,0,0,35,37,>50K
47,1,228372,2,14,2,9,0,4,1,0,0,48,37,>50K
23,2,91842,0,13,4,3,1,4,0,0,0,30,37,<=50K
44,4,89172,0,13,2,9,0,4,1,0,0,80,37,<=50K
37,0,143547,0,13,4,9,1,4,0,0,0,40,37,<=50K
42,2,201466,0,13,2,3,0,4,1,0,0,45,37,>50K
44,2,98211,0,13,2,3,0,4,1,0,0,40,37,>50K
31,2,175509,0,13,4,9,1,4,1,0,0,50,37,<=50K
41,5,27305,2,14,2,9,0,4,1,0,0,40,37,>50K
40,2,200496,0,13,5,11,1,4,1,0,0,40,37,<=50K
32,2,113364,0,13,4,9,1,4,1,0,0,40,37,>50K
50,5,45961,0,13,3,9,1,4,1,6849,0,40,37,<=50K
34,3,127651,0,13,0,4,1,4,1,0,0,60,37,<=50K
27,1,236472,0,13,0,9,2,4,0,0,0,40,37,<=50K
41,2,214242,0,13,2,9,0,4,1,0,1887,40,37,>50K
25,1,191921,0,13,4,2,3,4,1,0,0,25,37,<=50K
42,2,331651,2,14,4,9,1,4,0,8614,0,50,37,>50K
24,2,249046,0,13,4,12,3,4,1,0,0,40,37,<=50K
43,3,82488,0,13,2,11,3,1,0,0,0,40,28,>50K
31,2,37546,0,13,4,9,1,4,0,0,0,40,37,<=50K
23,2,233472,0,13,4,3,1,4,1,0,0,40,37,<=50K
32,2,447066,0,13,2,11,0,2,1,15024,0,50,37,>50K
38,2,166585,0,13,0,3,1,4,0,0,0,55,37,<=50K
50,2,167065,0,13,2,3,0,4,1,0,0,40,37,>50K
30,1,194740,0,13,2,10,0,4,1,0,0,40,37,<=50K
41,5,187322,0,13,4,9,1,4,1,0,0,40,37,<=50K
27,2,168470,0,13,4,3,1,4,1,0,0,40,37,<=50K
27,2,186454,0,13,4,9,1,1,1,13550,0,40,37,>50K
35,2,241998,0,13,2,3,0,4,1,0,0,45,37,>50K
32,2,44675,1,16,2,9,0,4,1,0,0,65,37,>50K
31,2,150309,1,16,2,9,5,4,0,0,0,90,37,<=50K
36,5,183735,2,14,2,9,0,4,1,0,0,40,37,>50K
34,2,345705,0,13,2,11,0,4,1,0,1977,50,37,>50K
40,2,270147,2,14,4,3,1,4,0,0,0,40,37,>50K
36,1,255454,0,13,4,10,1,2,1,0,0,40,37,<=50K
34,2,163110,2,14,2,11,0,4,1,0,0,40,37,<=50K
24,2,140001,0,13,4,0,1,4,1,0,0,40,37,<=50K
24,2,117789,0,13,4,3,3,4,0,0,0,40,37,<=50K
40,0,75313,0,13,2,9,0,4,1,7688,0,66,37,>50K
46,2,87250,0,13,5,12,4,4,0,0,0,40,37,<=50K
40,1,157240,0,13,0,9,4,4,0,0,0,70,37,<=50K
31,5,557853,0,13,4,0,1,4,1,0,0,47,37,<=50K
28,2,114158,0,13,4,9,3,4,0,0,0,15,37,<=50K
44,2,267521,0,13,0,0,4,4,0,0,0,40,37,<=50K
37,2,126954,0,13,2,3,0,4,1,0,0,50,37,>50K
50,2,128143,0,13,2,2,0,4,1,0,1887,50,37,>50K
37,2,348739,0,13,2,9,0,4,1,0,0,45,37,>50K
29,2,270421,0,13,2,2,0,4,1,0,0,50,37,>50K
42,5,39239,2,14,4,9,1,4,1,0,0,70,37,<=50K
25,2,361493,0,13,4,11,1,4,1,3325,0,40,37,<=50K
40,2,130760,1,16,2,9,0,4,1,0,0,45,37,<=50K
50,2,163948,2,14,2,11,0,4,1,0,0,40,37,>50K
32,2,398988,0,13,4,3,1,4,1,0,0,40,37,<=50K
22,5,201569,0,13,4,9,3,4,0,0,0,20,37,<=50K
42,2,203393,0,13,2,2,5,2,0,0,0,35,37,>50K
49,2,138370,2,14,3,10,1,1,1,0,0,40,17,<=50K
46,2,228372,0,13,0,11,4,4,1,0,0,40,37,>50K
35,0,110188,0,13,2,9,0,1,1,0,0,40,38,<=50K
35,1,668319,0,13,2,3,0,4,1,0,1740,80,37,<=50K
30,2,112358,0,13,2,7,0,4,1,0,0,60,37,>50K
34,2,303867,0,13,2,9,0,4,1,0,0,40,37,>50K
41,2,124956,0,13,0,3,4,2,0,0,0,90,37,>50K
42,2,157425,0,13,0,3,4,4,0,0,0,45,37,<=50K
38,2,682947,0,13,0,3,1,4,1,0,0,55,37,>50K
26,2,163747,0,13,4,11,1,4,0,0,0,55,37,<=50K
41,2,104892,2,14,2,3,0,4,1,0,0,40,37,>50K
36,2,126675,2,14,2,9,0,4,1,0,1977,50,37,>50K
42,2,183241,2,14,2,9,5,4,0,0,0,45,37,>50K
42,2,52781,0,13,2,9,0,4,1,7688,0,40,37,>50K
47,2,365516,2,14,0,9,4,4,0,0,0,40,37,<=50K
46,2,164379,0,13,0,11,4,2,0,0,0,35,37,>50K
35,2,162358,0,13,4,3,1,4,0,0,0,50,37,>50K
40,2,107433,0,13,2,3,0,4,1,0,1977,50,37,>50K
41,1,195897,2,14,2,9,0,4,1,0,0,60,37,<=50K
28,1,210945,0,13,4,9,1,2,0,0,0,60,37,<=50K
23,2,178272,0,13,4,9,1,4,0,0,0,40,37,<=50K
44,3,120277,0,13,2,3,0,4,1,99999,0,45,37,>50K
29,5,214284,2,14,4,9,4,1,0,0,0,20,34,<=50K
44,4,282722,3,15,2,9,0,4,1,99999,0,50,37,>50K
42,3,120277,2,14,2,3,0,4,1,0,0,40,37,>50K
30,2,202051,0,13,2,3,0,4,1,0,0,42,37,>50K
24,2,149342,0,13,4,11,1,4,0,0,0,40,37,<=50K
42,2,36271,0,13,2,11,0,4,1,0,0,40,37,>50K
47,4,235646,2,14,2,9,0,4,1,0,0,40,37,>50K
32,2,53277,2,14,2,3,0,4,1,0,0,60,37,>50K
35,4,233533,0,13,5,2,1,4,1,0,0,65,37,<=50K
27,2,95647,0,13,4,9,3,1,1,0,0,40,37,<=50K
36,2,68273,0,13,2,11,0,4,1,0,0,40,37,>50K
38,3,478829,3,15,2,9,0,4,1,99999,0,50,37,>50K
42,1,46094,0,13,0,13,1,4,1,0,0,33,37,<=50K
29,2,194940,0,13,2,3,0,4,1,0,0,40,37,<=50K
35,2,341643,0,13,4,11,1,4,1,0,0,55,37,<=50K
26,2,333677,0,13,4,3,3,4,1,2463,0,35,37,<=50K
25,2,167835,0,13,4,3,1,4,0,3325,0,40,37,<=50K
28,2,92262,0,13,2,11,0,4,1,0,0,40,37,<=50K
31,2,91964,0,13,4,3,1,4,1,0,0,40,37,<=50K
39,4,597843,2,14,4,9,1,4,0,0,0,50,3,<=50K
33,4,127894,3,15,2,9,0,4,1,0,0,60,37,>50K
35,2,196899,0,13,4,5,1,1,0,0,0,50,13,<=50K
39,2,237943,0,13,2,3,0,4,1,99999,0,70,37,>50K
41,2,344624,0,13,0,3,1,4,1,0,0,50,37,>50K
49,2,195727,0,13,2,3,0,4,1,0,0,40,37,<=50K
43,2,152958,0,13,2,3,0,4,1,7298,0,40,37,>50K
50,2,206862,2,14,2,3,0,4,1,0,0,65,37,>50K
46,2,216934,0,13,0,0,1,4,1,0,0,40,30,<=50K
45,2,242391,0,13,2,3,0,4,1,0,0,60,37,>50K
46,4,353012,1,16,2,9,0,4,1,0,1902,50,37,>50K
38,2,203138,0,13,2,0,5,4,0,0,0,50,37,>50K
47,4,218676,2,14,2,3,0,4,1,0,0,45,37,<=50K
41,2,159549,0,13,2,11,0,4,1,0,0,40,37,<=50K
35,4,114366,0,13,2,9,0,4,1,0,0,40,37,<=50K
46,2,229737,0,13,2,11,0,4,1,0,0,50,17,>50K
35,2,161637,1,16,2,9,0,1,1,0,1902,40,34,>50K
41,3,94113,2,14,2,3,0,4,1,0,0,60,37,>50K
47,2,83046,0,13,4,3,1,4,1,0,0,40,37,<=50K
42,3,277488,3,15,2,9,0,4,1,15024,0,65,37,>50K
46,2,273575,0,13,2,13,0,4,1,15024,0,40,37,>50K
41,5,47902,0,13,2,0,0,4,1,0,0,50,37,>50K
50,2,128798,0,13,2,12,0,4,1,0,0,40,37,>50K
36,0,112847,0,13,2,9,0,1,1,0,0,40,37,<=50K
24,1,126613,0,13,4,9,3,4,0,0,0,20,37,<=50K
50,4,145419,2,14,2,11,0,4,1,7688,0,45,37,>50K
26,2,104045,0,13,4,3,1,4,0,0,0,40,37,<=50K
47,2,105273,0,13,6,2,4,2,0,6497,0,40,37,<=50K
32,2,199416,0,13,2,9,0,4,1,0,0,40,37,<=50K
29,2,413227,0,13,4,7,1,4,1,0,0,35,37,<=50K
42,2,226902,0,13,2,12,0,4,1,0,0,45,37,>50K
32,2,553405,0,13,2,11,0,4,1,99999,0,50,37,>50K
39,2,347960,3,15,4,9,1,4,0,14084,0,35,37,>50K
21,5,99199,2,14,4,13,3,4,1,0,0,15,37,<=50K
40,4,237293,3,15,2,9,5,4,0,15024,0,40,37,>50K
45,2,240841,2,14,4,9,1,4,0,0,0,40,37,<=50K
45,4,176814,1,16,2,9,0,4,1,15024,0,40,37,>50K
32,1,186784,0,13,2,9,5,4,0,5013,0,45,37,<=50K
37,2,128715,0,13,2,3,0,4,1,0,0,60,37,>50K
43,2,171841,0,13,2,11,0,4,1,0,0,40,37,>50K
34,5,56964,1,16,2,9,5,4,0,0,0,50,37,>50K
29,2,370509,0,13,2,3,0,4,1,0,0,50,9,>50K
41,2,170331,0,13,2,9,0,4,1,0,0,60,37,<=50K
31,2,100252,0,13,0,7,1,1,1,99999,0,70,37,>50K
25,3,90752,0,13,4,11,1,4,0,0,0,50,37,<=50K
31,2,340880,3,15,2,9,0,4,1,0,0,60,37,>50K
40,2,145441,0,13,2,9,0,4,1,0,0,40,37,>50K
44,2,186916,2,14,2,3,0,4,1,0,0,50,37,>50K
27,1,66824,0,13,4,9,1,0,0,3325,0,43,37,<=50K
45,4,160724,0,13,2,3,0,1,1,0,0,45,2,>50K
49,4,56841,0,13,2,4,0,4,1,0,0,70,37,<=50K
27,2,704108,2,14,4,9,1,4,1,0,0,40,37,<=50K
29,2,53271,0,13,2,3,0,4,1,0,0,40,37,>50K
28,2,31493,0,13,4,2,3,4,1,0,0,40,37,>50K
28,1,84657,0,13,0,9,1,4,0,0,0,40,37,<=50K
40,2,151408,2,14,4,9,1,4,0,0,0,40,37,<=50K
27,2,113501,2,14,4,0,3,4,1,0,0,45,37,<=50K
22,2,233955,0,13,4,9,1,0,0,14344,0,40,37,>50K
38,2,165472,0,13,2,9,0,4,1,0,0,40,37,>50K
39,2,99452,0,13,2,9,0,4,1,0,0,50,37,>50K
23,2,193090,0,13,4,9,1,4,0,0,0,38,37,<=50K
28,2,138692,0,13,2,9,0,4,1,0,1887,40,37,>50K
25,2,181896,0,13,4,0,3,4,0,0,0,40,37,<=50K
42,2,268183,0,13,2,3,0,4,1,0,1485,60,37,<=50K
29,2,99369,0,13,4,9,1,3,0,0,0,50,37,<=50K
44,2,104196,2,14,2,3,0,4,1,0,0,45,37,>50K
39,2,121468,0,13,4,3,3,1,0,0,0,35,37,<=50K
29,2,100764,0,13,2,3,0,4,1,0,0,45,37,>50K
42,2,34037,1,16,4,9,1,4,1,0,0,50,37,<=50K
46,2,91608,0,13,2,0,0,4,1,0,0,40,37,>50K
25,4,368115,0,13,4,3,1,4,1,13550,0,35,37,>50K
46,2,113390,2,14,2,0,0,4,1,0,1740,60,37,<=50K
39,2,22494,0,13,4,3,1,4,0,0,0,40,37,<=50K
27,2,167501,0,13,4,3,3,4,0,0,0,40,37,<=50K
35,2,77146,0,13,2,11,0,4,1,0,0,45,37,>50K
47,2,82797,0,13,2,9,0,4,1,0,0,50,37,<=50K
33,4,134886,0,13,2,9,5,4,0,0,0,50,37,>50K
40,3,218558,0,13,2,3,0,4,1,0,0,45,37,>50K
38,2,207568,0,13,2,3,0,4,1,5178,0,40,37,>50K
32,2,98656,2,14,4,3,1,4,0,0,0,40,37,<=50K
31,2,263561,2,14,2,3,0,4,1,0,0,40,37,>50K
42,4,185129,3,15,2,9,0,4,1,0,1887,40,37,>50K
39,3,124685,2,14,0,3,1,1,1,0,0,99,22,>50K
24,2,172496,0,13,4,12,1,4,1,0,0,55,37,<=50K
31,2,193132,0,13,4,12,1,4,0,0,0,42,37,<=50K
45,2,44791,0,13,4,9,1,4,1,0,0,40,37,<=50K
50,4,132716,3,15,2,3,0,4,1,99999,0,50,37,>50K
30,2,207937,3,15,0,9,1,4,1,10520,0,50,37,>50K
38,2,208379,0,13,4,6,1,4,0,0,0,8,37,<=50K
23,2,57827,0,13,4,4,1,4,1,0,0,40,37,<=50K
48,3,54190,3,15,2,9,0,4,1,15024,0,40,37,>50K
30,2,231620,0,13,4,11,1,4,0,0,0,40,24,<=50K
39,2,257942,0,13,2,11,0,4,1,0,0,60,37,>50K
46,2,368561,0,13,2,11,0,4,1,0,0,55,37,>50K
32,2,217304,0,13,4,10,1,2,1,0,0,30,37,<=50K
50,2,94885,0,13,0,9,1,4,1,0,0,45,37,>50K
23,1,220912,0,13,4,9,1,2,0,0,0,40,37,<=50K
26,2,184120,0,13,4,9,1,4,1,0,0,50,37,<=50K
28,2,339372,0,13,4,0,1,4,1,0,1408,40,37,<=50K
34,5,204461,2,14,2,9,0,4,1,0,0,50,37,>50K
41,2,149102,0,13,2,3,0,4,1,0,0,60,37,>50K
26,2,134888,0,13,4,12,3,4,0,0,0,35,37,<=50K
49,5,122066,2,14,2,9,0,4,1,0,0,45,37,>50K
46,2,84402,0,13,0,9,1,4,1,0,0,45,37,>50K
34,2,48014,0,13,5,3,1,4,0,0,0,35,37,<=50K
29,1,177398,2,14,2,9,5,4,0,0,0,40,37,>50K
35,2,422933,0,13,4,7,1,4,1,0,0,37,37,<=50K
33,2,189265,0,13,4,3,1,4,0,0,0,40,37,<=50K
40,2,289748,0,13,4,3,1,4,0,4650,0,48,37,<=50K
33,2,284531,0,13,4,11,1,4,0,0,0,40,37,<=50K
46,1,121124,0,13,2,10,0,4,1,15024,0,40,37,>50K
41,3,236021,0,13,2,9,0,4,1,15024,0,40,37,>50K
35,4,112271,0,13,2,3,0,4,1,0,0,50,37,>50K
49,2,126754,0,13,4,3,1,4,1,0,0,45,37,>50K
41,2,55854,0,13,2,9,0,4,1,0,0,56,37,>50K
32,2,160634,0,13,2,4,0,4,1,0,0,60,37,<=50K
42,5,190044,0,13,2,3,0,4,1,15024,0,50,37,>50K
37,1,108320,0,13,2,12,0,4,1,0,0,45,37,>50K
48,5,106377,1,16,2,9,0,4,1,0,0,65,37,>50K
37,2,189251,1,16,5,9,4,4,0,0,0,40,37,<=50K
37,1,196529,2,14,2,9,5,4,0,0,0,45,37,>50K
27,5,205499,1,16,4,9,1,4,1,0,0,77,37,<=50K
29,4,69132,3,15,0,9,1,4,1,99999,0,60,37,>50K
29,5,159782,2,14,2,9,5,4,0,0,0,45,37,>50K
31,2,209101,3,15,2,9,0,4,1,0,0,25,37,>50K
40,2,142886,0,13,6,3,4,4,0,0,0,40,37,<=50K
40,4,177810,0,13,2,2,0,4,1,0,0,30,37,<=50K
45,4,364365,0,13,4,11,1,4,0,0,0,35,37,<=50K
36,2,269318,0,13,2,3,0,4,1,0,0,50,37,>50K
33,2,55291,2,14,2,3,0,4,1,0,0,40,37,>50K
47,2,161950,0,13,0,7,1,4,0,0,0,25,10,<=50K
45,4,328051,2,14,4,9,1,4,0,0,0,60,37,<=50K
45,4,420986,0,13,2,9,0,4,1,0,0,40,37,>50K
29,1,188909,0,13,4,9,3,2,0,0,0,42,37,<=50K
49,2,98010,0,13,0,9,1,4,0,0,0,50,37,<=50K
50,3,167793,3,15,2,9,0,4,1,0,2415,60,37,>50K
40,3,111483,0,13,4,9,3,4,1,0,0,40,37,<=50K
26,3,266639,0,13,4,0,1,4,0,0,0,40,37,<=50K
43,2,196545,0,13,2,6,0,4,1,0,1902,40,37,>50K
44,1,56651,0,13,2,3,0,4,1,0,0,52,37,<=50K
39,5,183092,1,16,0,9,1,4,0,0,0,40,37,>50K
49,1,31267,0,13,2,9,0,4,1,0,0,50,37,<=50K
44,2,227065,0,13,2,3,0,4,1,0,0,40,37,>50K
26,4,177858,0,13,0,3,1,4,1,0,1876,38,37,<=50K
48,2,107231,3,15,2,3,0,4,1,99999,0,50,37,>50K
27,2,172009,0,13,4,3,1,4,0,0,0,40,37,<=50K
46,2,250821,3,15,0,4,4,4,1,0,0,48,37,<=50K
27,1,170504,0,13,4,13,1,4,0,0,0,40,37,<=50K
28,5,89564,0,13,2,10,0,4,1,0,0,50,37,<=50K
35,2,32126,0,13,4,9,1,4,0,0,0,40,37,<=50K
45,4,275445,0,13,0,3,4,4,1,0,0,50,37,<=50K
42,2,245565,0,13,4,9,3,4,0,0,0,12,8,<=50K
46,1,207677,0,13,2,10,0,4,1,0,0,40,37,>50K
45,2,246891,0,13,2,3,0,4,1,0,0,72,1,>50K
38,2,229015,0,13,2,3,0,4,1,0,0,50,37,>50K
